Party_Name,Total_Tons,Record_Count
Konig Co Gmb H,59.23,1
Danper Trujillo S.A.C.,59.17,3
Manitou Acces Est,59.12,2
Sociedad Exportadora Verfrut Sac,59.06999999999999,3
"Nhifuller (Shenyang) Mining Co., Ltd.",59.04,1
Iljin Electric Co.,59.0,1
Fan Chunyuan International Trade,59.0,1
Sifem Soluciones E Innovaciones Fer,59.0,2
Csr Sa,58.980000000000004,3
Laxmi Organic Industries Ltd.,58.97,3
Power Systems Mfg Korea Llc,58.97,1
Bananera Goshen Sa,58.81,1
Compania Bananera Monte Blanco S,58.81,1
Mpw Gmb H Co. Kg,58.8,2
Global Actum Kft,58.78,2
Hangzhou Zhongshui Technology Co.,58.74,1
Clarke Equipment,58.739999999999995,4
Volvo Do Brasil Veiculos Ltda,58.66,2
Cnb Lagoon,58.62,4
Coates Hire,58.52,2
Sms Group Gmb H (Moenchengladbach),58.5,2
Iwatani International Corporation,58.46,2
Maschinenfabrik Seydelmann Kg,58.42,8
Purely Canada Foods Corp.,58.38,2
Street Sweep Ltd.,58.3,2
Jeannaeu Yachts,58.28,4
Bulmor Industries Gmb H,58.199999999999996,4
Joenic Steel Llc Guangdong Yuntong,58.089999999999996,3
Zephir Sp A,58.02,2
Dsv Air & Sea S.A.S.,58.02,1
Svt Gmb H,58.0,1
Euromix Mtp Gmb H,58.0,2
Saco Shipping Gmb H,58.0,2
Alabanda Madencilik Dis Tic.A.S.,58.0,1
Tecma Gmb H,58.0,2
Fabbri Attractions Srl,58.0,2
Squadra Lupo Yachts,58.0,4
V.M Traders,58.0,2
W80 Ben,57.94,8
"Nikko Ypk Shoji Co., Ltd.",57.86,1
S.G.C. Spedizioni Srl,57.86,2
Spaans Babcock Bv,57.85,3
Tm Inox Ltd.,57.74,2
Joskin Ets. Sa,57.72,2
"J A P Express Co., Ltd.",57.56,42
Belgosuc,57.510000000000005,3
Sociedad Agricola La Rosa Sofruco S,57.480000000000004,3
"Dypnf Co., Ltd.",57.4,1
Brimapack Bv,57.4,2
Pt . Hyundai Motor Mfg. Ind,57.31999999999999,6
Arag Bau Ag,57.3,3
Asap Inc.,57.28,46
Piemme Srl,57.26,2
Astican Canarios,57.220000000000006,2
"Nostalgia Co., Ltd.",57.199999999999996,34
"Luup Co., Ltd.",57.1,46
Seven Seas Logistics Ltd.,57.0,2
Konrad Forsttechnik Gmb H,57.0,2
Mhm Nz Ltd.,57.0,2
Expeditors Ireland Ltd.,57.0,2
Modig Machine Tool Ab,56.879999999999995,3
Honda De Mexico S.A. De C.V.,56.86,8
Wsk Pzl Swidnik' Spolka Akcyjna,56.72,35
Matriks Denizcilik A.S.,56.58,4
Hansel Processing Gmb H,56.5,2
Ford Motor Co.,56.46,8
Us Imp.,56.43,4
Scarbrough International,56.4,2
"T7 Korea Co., Ltd.",56.28,4
Dw Invictus,56.25,1
Fundacion Amigo Del Hogar,56.16,38
Braden Uk Ltd.,56.08,2
Lufh Conveyor Belt Systems Gmb H,56.0,2
Quest Integrity Nld Bv,56.0,2
Strong's Marine Llc,56.0,4
Green Simplicity Research B.V.,56.0,4
Odfjell Usa (Houston) Inc.,56.0,2
Margui Maquinas Ltda,56.0,2
Specialist Services,56.0,2
Aluminum Marine,56.0,1
New Globe Tradingco. Ltd.,55.99,6
Rizubi Trading Used Cars Japan,55.93,36
"Bridge Co., Ltd.",55.9,8
Ardapez S A,55.71,1
Fcc Do Brasil Ltda,55.709999999999994,3
Vinicola Del Norte,55.7,20
Mobility Solution Ltd. Unit Ii,55.66,3
Morris Leslie Plant Hire Ltd.,55.620000000000005,4
Gebr. Mickenhagen Kg,55.58,2
Seatrax Uk Ltd.,55.57,1
Easy Win (Ningbo) International,55.56,1
Defenders Direct Ltd.,55.53,31
Sayeed Trading Co.,55.51,15
One Man And A Van,55.48,20
Royal Jordanian Air Force,55.45,10
Pickles Auctions,55.4,2
Brotherly Love Trading,55.339999999999996,24
Weir Group Machinery Equipment Wux,55.31,1
Live Oak Combined Driving Inc.,55.28,2
Silcotub S A,55.17,3
Hallberg Rassy Vars Ab,55.1,4
Adnan Ltd.,55.06,12
Ht International Supply Chain,55.04,1
Hallberg Rassy Varvs Ab,55.0,4
Tiba International,55.0,1
M H N Maschinenhandel Gmb H,55.0,4
Ifb International Freightbridge,54.9,2
"Nrtec Co., Ltd.",54.84,2
Autospecs Ltd.,54.839999999999996,33
Svq Gmb H,54.75,4
Von Dur Netherlands,54.7,26
Werwie Gmb H,54.699999999999996,5
Compagnie D'operations Petrolieres,54.64,1
John Deere Forestry Oy,54.6,2
Staeubli Tec Systems Gmb H,54.56,2
Emeco S.A. De C.V.,54.54,2
Manitou Bf,54.52,2
Zeelander Yachts,54.5,3
"Nordex India Pvt., Ltd.",54.43,1
Agrocorp Processing Ltd.,54.43,1
Tc Management & Pensioen Bv,54.34,2
Efficient Engineering Phase 1,54.31,2
Ims Technologies,54.18,2
W500 Z0,54.16,4
Marcone Vidal Servicos De Logistica,54.1,2
Pemba Tuna Ltd.,54.1,2
"Bergwerff Organic (I) Pvt., Ltd.",54.09,4
Jl Goslar Gmb H,54.0,2
Usina Alto Alegre Sa,54.0,1
Pentagon Prime International Freigh,54.0,1
Maritima Capital Ltd.,54.0,2
"Tung Hwa Industrial Co., Ltd.",54.0,1
"Loadwell Cranes (Shanghai) Co., Ltd.",53.99,1
Bdp International Nv,53.97,1
Tatra A.S.,53.94,2
"A. A. N. Japan Co., Ltd.",53.86,16
Toku World Corp.,53.8,4
Gea Process Engineering Sp A .,53.72,1
Lucas Machinery Ltd.,53.7,1
Rheinmetall Man Military Vehicles Gmb H,53.6,1
Trademasterco Ltd.,53.6,46
Trasfor Sa,53.52,1
First Expert Traders,53.5,14
Racing Cargo Germany Gmb H,53.48,2
Collins Aerospace,53.440000000000005,5
0101 Sc Bnco C Joint Area,53.44,3
Kuka Deutschland Gmb H,53.4,2
Emergency One Uk Ltd.,53.4,4
Malteurop Ukraine Llc,53.32,1
Thales Alenia Sp A Ce Italia Sp A,53.32,4
"Ru Japan Co., Ltd.",53.28,37
Quality Services Ltd.,53.24,16
Barnaboy Enterprises Ltd.,53.2,2
"Bomag Apac Pte., Ltd.",53.16,2
Map Cargo Ltda,53.1,3
Hi Tec Industries Inc.,53.08,4
China Machinery Engineering Corp.,53.08,2
"Hyup Shin Industrial Co., Ltd.",53.06,2
Henneberger Schwerlast,53.0,1
Afs Logistic Solutions Gmb H,53.0,2
"Arai Logistics Co., Ltd.",53.0,4
Spbi Beneteau,52.8,2
Henriquez Hermanos Ltda,52.73,1
Ops Ingersoll Funkenerosion Gmb H,52.69,2
Qingdao Taihechang Steel,52.66,1
Aceites Abril S.L.,52.62,3
Machinery Sales (Pty) ),52.62,2
Pugh Venture Llc,52.62,2
Broekman Logistics B.V.,52.480000000000004,4
Key Construction,52.46,9
Rolec,52.4,2
A S Hydrema Exp.,52.32000000000001,3
Zahid Tractor,52.3,1
Nikon X Tek Systems Ltd.,52.08,9
Fracht Finland Oy Ltd.,52.04,2
Royal Ihc Ltd.,52.0,3
Shandong Tinwing Machinery Mfg.,52.0,1
Sharmans Agricultural Ltd.,52.0,4
Cesar Nicolas Amparo,52.0,8
Equipment And Plant Services Ltd.,52.0,2
Delta Sugar Co.,52.0,6
Kobelco Construction Machinery,51.92,2
M.O.D Goi,51.92,1
Ruebig Gmb H & Co Kg,51.9,2
"Gtc Solution Co., Ltd.",51.87,35
Russula Corp.,51.839999999999996,4
Silver Dawn,51.730000000000004,7
Zhengzhou Taida Minging And,51.7,1
Real Auto B.V.,51.68,20
Rashid Sons Ltd.,51.64,24
Petroleum Equipment & Supplies Fze Uae,51.58,2
Equilibrio Balanceamentos Industria,51.4,2
"Nissan Trading Co., Ltd. Belista To",51.379999999999995,4
Karatzis S.A.,51.37,4
Van Vliet Trucks Holland B V,51.28,4
Trans Global Project China Ltd.,51.26,2
"Applied Materials S.E.A. Pte., Ltd.",51.19,5
Skan Ag,51.16,2
Feldbinder Spezialfahrzeugwerke Gmb,51.12,5
Ls International Cargo Gmb H,51.1,4
Rahm Fahrzeug Und Maschinenbau,51.019999999999996,4
Marchetti Autogru Sp A,51.0,2
Auto Alliance Thailand,50.86,8
Rsp Gmb H,50.86,2
"Younchang Engineering Co., Ltd.",50.85,5
Noble Annex Yard Plot 6,50.8,1
Jiangsu Hexin Petroleum Machinery,50.79,1
Pcci Inc.,50.73,1
Citroen,50.72,8
Ds 18,50.71,5
Air Liquide Technologies,50.7,2
Hangzhou Fortune Gas,50.66,1
Floorflex (Pty) ) ) Ltd.,50.64,1
Saipem Guyana Inc.,50.62,3
"Shin Steel Co., Ltd.",50.56,2
Seven Oceanic,50.53,1
"Wuxi Digwell Drilling Tools Co., Ltd.",50.5,1
Gac Energy And Marine Services,50.47,3
"Iwasaki Machinery Trading Co., Ltd.",50.44,4
Shijiazhuang Qinming Building,50.43,1
Kramer Werke Gmb H,50.41,2
Blm Sp A,50.4,2
Henschel Industrietechnik Gmb H,50.34,4
"Jan's Sakura Trading Co., Ltd.",50.27,21
Peregrine Motors Llc,50.2,16
Bella Veneet Oy,50.199999999999996,15
Mecklenburger Metallguss Gmb H,50.14,1
A P Pavers,50.14,2
Dsv South Africa (Pty) ) Ltd.,50.129999999999995,2
Hermes Shipping & Airfreight Gmb H,50.12,2
Ocean Blackhorent,50.08,1
Halliburton De Mexico S De Rl De,50.0,2
Mt Linus P,50.0,1
Chasing Daylight Marine Llc,50.0,2
Obc Development 1 Corp.,50.0,2
Compagnia Generale Trattori Sp A,50.0,2
Asch Infraestructuras Y,50.0,1
"Hangzhou Rongda Tech Co., Ltd.",50.0,2
Fratelli Aprea Sorrento 1890 Usa L,50.0,2
Trommall International Ltd.,50.0,4
Ice Ag,49.9,4
H.R. Trading (Pvt) Ltd.,49.9,24
Shin Ei International Inc.,49.89,53
Ecoclean Technologies S.A.S,49.8,2
Jb Exp.,49.7,4
Pat Timmins Tractor Sales Ltd.,49.7,6
Frutera Agrosan Exp. Sp A Lo Font,49.68,1
Himile Mechanical Science & Technol,49.62,4
Heila Cranes Sp A,49.599999999999994,3
"Middleby India Engineering Pvt., Ltd.",49.58,2
Gemini Pearl,49.54,2
Pedro Moscuzza E Hijos S.A.,49.54,1
Alunamar S A,49.49,1
Halliburton Latin America S.A Llc,49.46,2
Hosokawa Alpine,49.46,2
Maersk Viking,49.4,2
Weibel Scientific A S,49.18,3
Anika Corp.,49.040000000000006,6
Mz International S D Rl,49.0,2
Master Of Marinor,49.0,1
Cg Machinery,49.0,6
Bienvenido Diroche Gutierrez,49.0,16
G.P.S. Srl Unipersonale,49.0,1
Base De Mailly Le Camp,49.0,2
Akin Haddecilik As,49.0,1
"Shanghai Timeast Engineering & Tech Co., Ltd.",48.94,2
Henco Global S.A.,48.94,2
J Cey Tea (Pvt.) Ltd.,48.91,2
"Houston Machinery (China) Co., Ltd.",48.9,1
Horn Mountain,48.87,18
Skf Sverige Ab,48.83,1
Maerz Ofenbau Ag,48.78,1
Jc Trades,48.77,27
Fr. Fassmer Gmb H & Co. Kg,48.75,1
Hinterkopf Gmb H,48.6,2
Dyno Nobel Asia Pacific Ltd.,48.6,2
Spacecube Uk Ltd.,48.52,2
Starr Auto Depot,48.5,18
Jcb Do Brasil Ltda,48.44,4
Solintal,48.43,1
Sirena Marine,48.4,2
Explora I,48.38,41
Matetic Wine Group S.A.,48.32,2
Zippe Industrieanlagen Gmb H,48.28,6
0126 Av Bn 03 Co C Det 1,48.11,6
Oocl Logistics (Thailand) Ltd.,48.05,1
Rr Magic Shipping Sa De Cv,48.04,4
Gruas Saez S.L.,48.02,2
Idra Srl Unipersonale,48.0,1
Riverside Machinery,48.0,2
U Surfaces,48.0,2
Martin & Co. Wines Inc.,48.0,2
Haeusler Maschinenbau Gmb H,48.0,1
"Mitsui Seiki Kogyo Co., Ltd.",48.0,4
Carlos Cervando Gonzalez,47.98,136
Brunswick Marine In Poland,47.95,13
Efl Global Panama S.A.,47.9,2
Kemuning Engineering Sdn Bhd,47.85,1
Atara Motors,47.82,38
Stefan Ebert Gmb H,47.76,2
Roders Gmb H,47.74,4
W4 Bv 835 Th Us Army Trns Bn,47.73,1
Blu Logistics Colombia S A S,47.64,2
"Sm Solution Co., Ltd.",47.54,5
"As Japan Co., Ltd.",47.43,23
Custom Builders,47.38,8
Savino Del Bene Sp A,47.32,2
Bp Exploration (Shafag Asiman) Ltd.,47.3,2
Titan Lines Inc.,47.26,8
Am Fresh South Africa,47.25,1
"Andritz Hydro Pvt., Ltd.",47.2,2
Stellantis Asia Pacific Investment,47.16,3
Jungerhans Maritime,47.129999999999995,33
Ceva Logistics,47.08,2
"Yusen Logistics Co., Ltd.",47.04,1
Kyocea Corp.,47.01,1
"Sichuan Honghua Electric Co., Ltd.",47.0,1
Young Shin Diecutters,47.0,1
Mt P. Aliki,47.0,2
Cww Colombia Ltda,47.0,1
Mecalac Baumaschinen Gmb H,47.0,4
Caterpillar (Thailand) Ltd. On B,46.98,2
Liaoning Fu An Heavy Ind,46.96,2
Sadoshima Corp.,46.839999999999996,33
Schimanski Gmb H,46.82,4
Savino Del Bene Japan Co.,46.8,1
Island Performer Gc 157,46.7,2
Nippon Auto Centre Ltd.,46.64,23
"Zhejiang Xcc Group Co., Ltd.",46.5,1
W6 J6 Usareuraf Trex 48,46.49,1
"Kuve Works Co., Ltd.",46.48,1
G M Dorn Gmb H,46.46,8
Swecon Baumaschinen Gmb H,46.44,2
John Cockerill Sa,46.44,5
Fujifilm Healthcare Corp.,46.32,1
Pt . Orion Gandatama Perkasa,46.3,2
Trillacoop Ltda,46.2,2
Spares Inmotion Bv,46.2,1
Poc Japan,46.12,34
"Raito Kogyo Co., Ltd.",46.08,2
Rueko Gmb H Baumaschinen,46.0,2
Boundary Plant Sales Ltd.,46.0,2
"Renault Korea Motors Co., Ltd. P C R",46.0,10
Probulk Sp,46.0,2
Dernaseer Engineering Ltd.,46.0,2
Cargojet S.A.,46.0,2
Colomiers Utas,45.99,9
Kaede,45.96,6
Demanor As,45.94,8
Co. Ia Hondure A Del Cafe S.A. De,45.92,2
Buehler Ag,45.92,6
Contacto Japan Inc.,45.9,34
Industrias Derivadas Del Etileno,45.84,2
R Nation,45.839999999999996,37
Daekyung Engineering,45.79,1
Stc Cargo Gmb H,45.78,6
Jiangsu Huaxing Pressure Vessel Co.,45.77,1
Nmt Lines Co Hansen Shipping Uk Ltd.,45.74,2
Southern Timber Exp.,45.72,1
Bruks Klckner Ab,45.7,2
Acciaieria Fonderia Cividale Sp A,45.620000000000005,4
West Equipment Bv,45.6,2
Italia Yachts Srl .,45.6,4
Diemme Filtration Srl,45.59,1
Stadler Service Ag,45.58,2
John Deere Asia (Singapore),45.56,2
Flemings Transport Inc.,45.56,8
Cfl Europe,45.5,1
Liebherr Brasil Industria E Comerci,45.5,2
Jen Corp.,45.44,6
Uni International America Corp.,45.42,2
Doubleday Group,45.4,3
Nammo Palencia S.L.,45.36,6
Rafael Ceballo De La Rosa,45.2,7
M.E.C. Srl Meccanica Alfonsine,45.2,2
Radar Process S.L,45.2,2
"Takumi Sansho Co., Ltd.",45.18,2
121 Llc,45.17,24
Jiangsu Dongze Enviromental,45.1,3
Naxco Antwerp,45.09,1
Spencer 69 Llc,45.0,1
Nite Oil,45.0,1
Andritz Hydro Srl,45.0,1
Gtd Group Ltd.,45.0,2
Gkn Fokker Aerostructures,45.0,6
Nora International Forwarding Co.,45.0,2
Tote Maritime Puerto Rico,44.910000000000004,5
Adcom World Wide,44.9,163
Kg Logistics,44.9,2
Caf Mexico Sa De Cv,44.800000000000004,14
Eisenbau Kraemer Gmb H,44.8,2
Rsd International Inc.,44.8,22
Tci International Logistics B.V.,44.8,2
Newport Investments Ad,44.8,2
Office Watanabe,44.760000000000005,4
Spares In Motion Inc.,44.75,1
Kreisel Gmb H & Co Kg,44.7,1
Pernod Ricard Ricard Mexico Sa De,44.68,1
Yangzhou Americantec Imp. & Exp.,44.62,1
Riverland Equipment Bv,44.58,3
Ruedinger Spedition Gmb H,44.54,6
Coral Favia Shipping Bv,44.54,3
Mb Mayrhofer Baumaschinen,44.44,3
Rohlig Espana S.L.,44.44,1
"Castorgirnar Industries Pvt., Ltd.",44.41,2
Delta Petroleum (Caribbean) Ltd.,44.4,4
Romasco Group,44.39,8
Rocket Tanzania Ltd.,44.24,2
Bis 67 Trasporti Multimediali Sp A,44.24,2
Uk Car Exporters,44.239999999999995,7
Transceler Sas,44.18,20
Globe Trotter 1,44.14,2
Bmwag,44.1,2
Aurum Freight International Ltda,44.08,2
Zf Friedrichshafen Ag,44.08,3
Koscom Corp.,44.02,33
Hidroliksan Halim Usta Dis Ticaret,44.0,1
Ashcourt Plant Ltd.,44.0,2
Blend Plants,44.0,2
Emag Salach Maschinenfabrik Gmb H,44.0,2
Homar Bv,44.0,1
Hesnault Sas,44.0,2
Worldwide Nexus,44.0,2
Josef Gartner Gmb H,44.0,2
"Japanmotor Co., Ltd.",43.88,14
Bulk Tainer Logistics,43.88,2
Mccloskey International Ltd.,43.88,2
Komatsu Forestry Ltd.,43.82,2
Siemens Ag Energy,43.8,1
Scarab Sweepers Ltd.,43.8,4
Ferro Umformtechnik,43.690000000000005,9
Motive Rentals Ltd.,43.67,1
Valley Of Peace Farms Ltd.,43.66,1
Bertrams Chemical Plants Ltd.,43.63,1
"Tpt Pacific Co., Ltd.",43.45,1
Russula S.A.U.,43.440000000000005,3
Nordic Callao,43.43,1
Subsea 7,43.41,2
Pal Srl,43.4,2
Hunan Sanyi Huayuan Machinery Co L,43.349999999999994,2
"Alpha Project Imp. Co., Ltd.",43.3,31
Mastenbroek Ltd.,43.3,2
Cafe De Mi Pueblo International,43.24,2
Ngk Stockler Ltda,43.21,1
Mt Nord Mirai,43.2,1
"Sinotruk International Co., Ltd.",43.2,2
Klk Industria E Comercio De Madeira,43.19,1
Sichuan Liuhe Special Metal Materia,43.14,2
Intersupply Corp.,43.07,1
Mt Chem Bulldog,43.0,1
Bernard Van Lengerich,43.0,8
Mineralteknikk As,43.0,1
Ana Lusia Jacqueline Gomez,42.96,15
"Yamada Dobby Co., Ltd.",42.94,2
National Parts,42.92,12
Jord International Inc.,42.9,1
"A&G Hansol Motors Co., Ltd.",42.88,2
Tgi Cargo (Pty) ) Ltd.,42.88,2
Mt Medtech Engineering Gmb H,42.8,2
Safan Bv,42.8,2
Harry Alexander Classic Cars Ltd.,42.71,11
Muller Technology Conthey Sa,42.7,7
At Construction Services Llc,42.64,1
Nanjing Gangshuo Metal Material Co.,42.6,2
Norton Lilly International,42.52,20
Pacific Coast Autoimports,42.519999999999996,15
Cmpc Pulp S.A.,42.5,1
Nouryon Functional Chemicals,42.5,2
Kraken Subsea Ltd.,42.44,2
Inheung Industry,42.4,2
Flsmidth Mining Technologies Gmb H,42.4,2
Elwema Automotive Gmb H,42.38,2
"Daming Heavy Industry Co., Ltd.",42.34,1
Kuhne Gmb H,42.33,3
Iconic Marine Group,42.260000000000005,4
Mchale Engineering Ltd.,42.18,2
"Matrix Life Science Pvt., Ltd.",42.16,1
Empire Teas (Pvt.) Ltd.,42.16,2
Z Diffusion,42.1,4
Emde Bohrtechnik Gmb H,42.08,7
"Wuu Jing Enterprise Co., Ltd.",42.08,1
Nedtrax B.V.,42.0,2
Carbo Force,42.0,1
Goodmans Motorhomes,42.0,12
Allreco,42.0,2
F.D.Transportation Gmb H,42.0,2
Sessa Marine Srl,42.0,4
Ginga Jaguar,42.0,2
Qingdao Jit International,42.0,4
Howco Group Plc,41.99,1
Sund Birsta Ab,41.940000000000005,4
Vicem Yat San Ve Tic A.S.,41.9,2
Hitachi Zosen Fukui Corporation,41.89,1
Maeda Seisakusho,41.86,2
Dmv France Sas,41.86,2
Altimus Tech Sp. Z O. O. Lietuvos F,41.81,1
Gosho Industrial Co Ltda,41.8,2
Ma Zoom,41.8,44
Valaris 75,41.78,7
As Motors,41.72,26
Fy5799 Usafal Asad Aerial Por,41.65,11
Circular Group Ltd.,41.64,2
"Jinsung Plt Co., Ltd.",41.6,2
Mecof Srl,41.58,1
Prima Equipment Bv,41.58,1
Okuma Corp. Service Division,41.55,8
Mitsubishi Heavy Industries Machine,41.5,5
"Hanwha Techwin Co., Ltd.",41.5,1
Regent Seven Seas Cruises,41.43,43
Finca Monte Azul S.A De C.V.,41.42,2
"Shinko Rental Co., Ltd.",41.4,2
"X Riders Co., Ltd.",41.22,6
Clem2 B,41.21,2
Zoomlion Anhui Industrial Vehicle C,41.2,1
Kenki Worldco. Ltd.,41.2,2
Tracsa Sa De Cv,41.2,2
"Nikkyo Machinery Co., Ltd.",41.2,2
Zentis Fruchtwelt Gmb H & Co.Kg,41.18,4
Poly Plast Chemi Plants (I) Pvt. Lt,41.13,1
Welser Profile Gmb H,41.12,1
"Japan Express Co., Ltd.",41.1,4
Pemtec Snc,41.1,2
Genimex Jersey Ltd.,41.089999999999996,5
Renault Truck Sa,41.04,16
Michael Burdge Ltd.,41.0,3
Jh Milnes Ltd.,41.0,4
Siem Dorado,41.0,1
Sc Singapore,41.0,1
Hanyoungcorporation Ltd.,40.98,2
Mainfreight Gmb H,40.97,3
Dhl Pc Ceipa,40.88,4
"Changan Ford Automobile Co., Ltd.",40.84,2
Dodaac Cage W91 Sr3,40.84,1
"Polyhose India Pvt., Ltd.",40.82,1
Erema,40.8,2
"Showa Trade Co., Ltd.",40.79,16
Mico Machines Inc.,40.72,2
Sampo Rosenlew Oy,40.7,4
Dowell Schlumberger De Mexico S.A.,40.7,1
Concept Laser Gmb H,40.68,2
C.I Indutrade Colombia S.A.S.,40.68,2
Cn Qingdao Luyang International,40.63,1
Shanghai Welton Shipping Co. Inc.,40.6,1
Kaercher Floor Care Srl,40.5,5
"Daiho Nippon Co., Ltd.",40.47,31
"Japan Global Gateway Co., Ltd.",40.459999999999994,7
Berg Propulsion Production Ab,40.4,5
"Dmg Mori Co., Ltd.",40.39,1
Robertson & Caine (Pty) ) Ltd.,40.38,2
Ginny Lab,40.38,3
Logistica Maritima Integral S.A.S.,40.37,1
J. M. Baxi & Co.,40.36,8
World Auto Trading,40.32,37
Dalbo A S,40.25,3
Globe Chemicals Gmb H,40.24,1
Steels Constructions Bv,40.22,8
Bradleys Construction Ltd.,40.2,2
Swebend Ab,40.2,6
Novem Car Interior Design D.O.O.,40.2,1
Turbo Power Systems,40.14,6
Cunard Line Ltd.,40.05,4
Polskie Zaklady Lotnicze Sp Z O O,40.019999999999996,6
Sigma Plantfinder,40.0,1
S R P B L,40.0,1
Smartech International Sdn Bhd,40.0,1
Prall Tec Gmb H,40.0,2
Wh Bond & Sons Ltd.,40.0,2
Mabrouk Diesel Power Equipment Bv,40.0,1
Backers Maschinenbau Gmb H,40.0,2
Crossnet International,40.0,2
Spliethoff Transport Bv,40.0,2
Lm Wind Power Spain S.A.,40.0,2
G And W Transport Ltd.,40.0,1
Georgia Strait,40.0,2
Klj Petroplast Ltd.,40.0,1
Besiktas Tersane A.S.,40.0,1
Mager & Wedemeyer,40.0,2
"Haian Haitai Casting Co., Ltd.",39.93,1
Atlantis Resort,39.89,1
Ezb Europe Ou Estonia,39.78,2
W51 Am8,39.74,7
Stephex Stables,39.74,2
Top Pro Steel Jsc,39.739999999999995,2
Gruau Laval,39.7,10
Japan Tuna Fisheries Corporation,39.66,4
Binder Co Ag,39.6,2
Fair Trade Imp. Gmb H,39.6,16
"Arham Petrochem Pvt., Ltd.",39.56999999999999,2
Lisman Vorkheftrucks Bv,39.56,2
"Nature Pulse Botanicals Pvt., Ltd.",39.53,2
Krommenhoek Bv,39.48,2
Maxbet Llc,39.46,1
Amada Gmb H,39.44,4
"Warraich Motors Co., Ltd.",39.44,10
Intercontinental Ick Mexico Sa De C,39.4,1
Baker Hughes Guyana Co. Inc.,39.33,21
Chrysler Group (China) Sales Ltd.,39.230000000000004,5
Takisawa Machine Tool,39.22,2
Compania Bananera Los Laureles S A,39.21,1
Masters & Owners Madriver Shipping Ltd. Of Cv Ensenada,39.2,2
Galaxy Surfactants Ltd.,39.2,2
Sabo Gmb H Paul Baumann Str. 1 45772,39.2,2
Kind & Co Edelstahlwerk,39.09,1
Schmitz Cargobull Overseas Gmb H,39.08,2
Fischer Landmaschinen Gmb H,39.04,2
"Proking Machinery Co., Ltd.",39.0,1
Maclean Engineering,39.0,2
Stahl Und Apparatebau Hans Leffer,39.0,4
Eggersmann North,39.0,2
Aarti Industries Ltd. 71 Udyog,39.0,2
"Rhenus Logistics India Pvt., Ltd.",38.870000000000005,2
Industrias Nigua C. Por A.,38.87,99
Dana Motion Systems Deutschland Gmb,38.8,2
Bulmor Lancer Ltd.,38.8,2
Sodexim Sarl,38.8,2
Matsui Corp.,38.8,2
Courage Automotive Ltd.,38.76,14
Kiriu,38.72,2
Nabertherm Gmb H,38.68,6
Nicaragua Banana Corp. S.A.,38.65,1
Chemtec Uk Ltd.,38.6,2
Benhil Gmb H,38.58,3
Moda Denizcilik Nak Dis Tic Ltd. Sti,38.56,2
Marco St. Croix Inc.,38.55,4
Siemens Energy T. Srl Via Di Spini,38.54,1
Jiangsu Grand Drying,38.5,1
Sempre Italia Llc,38.5,1
Challenge International Belgium,38.46,4
Embotelladora De Sula Sa,38.44,2
Saab Seaeye Ltd.,38.28,2
Progressive Services Corp.,38.22,1
Nexco East Innovation And Communica,38.2,2
Cevertam Sa De Cv,38.2,12
National Oilwell Varco Norway As,38.16,1
Lotus Technology Innovative Ltd.,38.1,8
Exp. Freight & Brokers Inc.,38.1,2
"Thai Swedish Assembly Co., Ltd.",38.0,4
Mayfran International B V,38.0,2
La Vigie Sailing 450 F Llc,38.0,1
Sealogis Guadeloupe,38.0,2
Nmt Oceania (Pty) ) Ltd.,37.98,2
Monkerhey,37.95,3
Bove Verhuurmaatschappij Bv,37.839999999999996,2
Goldhofer Airport,37.8,2
Ivo Christov Bmw E28 Specialist,37.78,24
Master Of Overseas Cascade,37.75,2
Mobil Equatorial Guinea Inc.,37.71,2
Blue Ocean Transport,37.66,21
Congelados Del Monte S.A.,37.62,2
Hanwha Power Systems,37.55,1
Guangdong Yuntong,37.52,1
Rolls Royce Plc,37.51,1
Emball'iso Australia (Pty) ) Ltd.,37.43,4
"Akatsuki Machinery Co., Ltd.",37.4,2
Seven Seas Fruit (Pty) ) ) Ltd.,37.4,1
Airbus,37.39,1
Landustrie Sneek Bv,37.370000000000005,3
"Carvector Co., Ltd.",37.37,17
Pester Pac Automation Gmb H,37.34,4
Simec Sp A,37.31,1
Ets Joskin Sa,37.24,2
Manuport Logistics Espa A S.L.U,37.24,2
Auramo Oy,37.16,6
Riverhouse Trading,37.16,16
Pan Pacific Inc.,37.1,44
Dhl Global Forwarding,37.07,1
"Ishigaki Co., Ltd.",37.06,1
Hbp Environmental Engineering,37.0,1
Yacht Sales International,37.0,4
Ultratank Shipping,37.0,1
Safepack Srl,37.0,2
Young Global Human Tech,37.0,2
Mager & Wedemeyer Maschinenvertrieb,37.0,4
Oslo Caribbean Carrier As,37.0,2
Hanse Yachts Aktiengesellschaft,36.94,6
Welift Gmb H,36.9,2
Hubtex Maschinenbau Gmb H & Co. Kg,36.86,4
Mbz Miami Usa Corp.,36.78,2
0001 Ad Bn 01 Bty B Ada Batte,36.730000000000004,3
Crp Subsea Uk Ltd.,36.7,2
Seadrill Angola Lda Nif#5417065340,36.57,5
Btb Transfer Sp A,36.53,1
Heering,36.52,2
Emilio Adams,36.480000000000004,9
Van Oord Guyana Inc.,36.41,1
Premix Oy,36.400000000000006,2
Caterpillar (Qingzhou) Ltd. On Beh,36.4,2
Ledinek Engineering D.O.O.,36.4,2
Ebm Papst Mulfingen Gmb H & Co. Kg,36.3,2
Ortalis Concrete,36.29,1
